"lagoslakeid","nhd_long","nhd_lat","tp","tn","no2no3","chla","iws_ha","hu4_zoneid","hu12_zoneid","lake_area_ha","maxdepth","iwsla_ratio","hu12_ppt_mean","hu12_ppt_std","hu12_baseflow_mean","hu4_nitrogen_atmospheric_deposition","hu4_clay_pct","row_crop_pct","pasture_pct","ag_pct","nitrogen_fertilizer_use","phosphorus_fertilizer_use","nitrogen_livestock_manure","phosphorus_livestock_manure","nitrogen_atmospheric_deposition","n_input","p_input","wetland_potential","soil_org_carbon","clay_pct","ag","corn","developed","forage","forest","natural","nfixer","nonag","nonnatural","other.ag","other.non.ag","pasture","smallgrain","sorghum","soybeans","water","wetlands","wheat","lake_ag","lake_forest","lake_developed","lake_natural","lake_cultivated_crops","stream_ag","stream_forest","stream_developed","stream_natural","stream_cultivated_crops","buffer_ag","buffer_forest","buffer_developed","buffer_natural","buffer_cultivated_crops"
5035,-88.298522,42.546115,17,603,40,3.81,600.5843046,"HU4_36","HU12_19184",182.7246873,10.0584,3.28682628206638,901.0728,6.9469,46.6765,5.2075,36.4403,31.17,11.76,42.93,77.9591713656622,16.0228287135305,80.1975181816436,16.7373561993123,13.3530644700044,171.50975401731,32.7601849128427,26.3873141922891,4772.51109437238,3.93661154326637,36.2080845199816,10.0022967386311,14.1479099678457,3.42214056040423,19.3270555810749,49.6440055121727,10.1745521359669,63.7919154800184,50.3559944878273,0.999081304547543,0.0229673863114378,13.5048231511254,1.52733118971061,NA,6.7524115755627,23.4841525034451,6.8098300413413,1.52733118971061,1.77095631641086,21.4876033057851,48.7603305785125,49.4687131050767,NA,31.0344827586207,34.9137931034483,8.4051724137931,60.5603448275863,30.6034482758621,31.0344827586207,34.9137931034483,8.4051724137931,60.5603448275863,30.6034482758621
4874,-88.441604,42.851371,17,1164,629,6.41,1927.476408,"HU4_36","HU12_12204",113.0771523,2.4384,17.0456751765936,896.2767,2.4143,51.973,5.2075,36.4403,39.82,14.81,54.63,58.2832873962302,11.9788745115189,59.9567045001188,12.5130645250453,6.84169437110396,125.081686267453,24.4919390365642,10.1890190093541,4345.69254780129,5.90349306596104,46.9440889634173,4.69970433784917,23.2602268214112,5.38369886589294,12.7884912404572,29.7956842151714,14.5580512775253,53.0559110365827,70.2043157848286,1.56215524469353,0.233881999911743,23.652972066546,2.47561890472618,NA,9.17435241163232,5.48960769604166,11.2837032787609,2.47120603680332,1.1001100110011,25.1925192519252,24.7524752475248,74.1474147414742,NA,16.697726425643,28.1401416325009,6.18710398807305,77.1151695862839,14.3123369362654,16.697726425643,28.1401416325009,6.18710398807305,77.1151695862839,14.3123369362654
6957,-88.129919,42.453569,78.5,4170,53.5,65.65,162.6985137,"HU4_36","HU12_5467",40.86711221,8.5344,3.98116003068571,919.4646,1.4553,46.6,5.2075,36.4403,20.97,6.68,27.65,536.760194080923,91.1471699733375,84.9002523794499,28.5740647785345,6.70248674564441,628.362933206017,119.721234751872,18.8952168248651,4020.27414454351,11.4127633483392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4661,-88.116284,42.896464,32.5,1156,376,6.32,584.500135,"HU4_36","HU12_12207",42.39694253,7.0104,13.7863746798819,874.0551,1.7864,39.5472,5.2075,36.4403,16.13,4.44,20.57,60.1065969000854,12.3536165124952,61.8323644709044,12.9045178985614,6.8386130540858,128.777574425076,25.2581344110567,24.8751456576873,4671.35552365,16.4137526483639,16.3748564867968,3.25774971297359,62.8444316877153,0.818025258323766,8.59644087256028,20.7807118254879,3.05683122847302,83.6251435132032,79.2192881745121,0.904133180252583,2.06659012629162,8.07979334098737,1.07634902411022,NA,2.23880597014925,7.30482204362801,2.81285878300804,1.07634902411022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4556,-88.347729,42.817066,36,1330,67,10.8,254.4441385,"HU4_36","HU12_12216",62.60168708,7.9248,4.06449331269364,880.2115,4.7784,46.2262,5.2075,36.4403,34.56,19.89,54.45,31.3741952900412,6.44829015433334,32.2750043789687,6.73584740367699,6.88716961448682,70.5363692834968,13.1841375580103,1.52030496958205,2375.39868724163,8.09458297058649,43.1054131054131,12.4501424501424,19.2877492877493,0.142450142450142,14.2735042735043,37.6068376068376,10.4558404558405,56.8945868945869,62.3931623931624,NA,NA,15.042735042735,5.15669515669516,NA,10.3133903133903,20.3988603988604,2.93447293447293,5.15669515669516,8.79396984924623,27.6381909547739,39.1959798994974,52.0100502512563,8.29145728643216,0,0,0,0,NA,8.79396984924623,27.6381909547739,39.1959798994974,52.0100502512563,8.29145728643216
2209,-88.111917,42.875816,30,1212,56.5,2.05,3854.900447,"HU4_36","HU12_12207",888.203756,1.2192,4.34010824763952,874.0551,1.7864,39.5472,5.2075,36.4403,36.61,10.87,47.48,74.8411478598364,15.3819861329407,76.9899706613349,16.0679356662225,7.30088597255451,159.132004493726,31.4499217991633,44.8250584763714,4739.27022969967,14.3483753059101,39.3843350856883,7.55916570192253,18.8438253212123,4.06900609212199,12.1519804141125,41.7718395930994,12.7953540452829,60.6156649143117,58.2281604069006,0.696513636104838,0.280882883224839,15.947695052286,2.38940236473022,NA,8.72634795316088,16.7239186957924,12.6150575999696,2.38560665009205,5.58063192449734,3.65203118588428,5.33442757488716,89.0849405006155,2.62617972917522,41.2325581395349,15.6279069767442,28.1976744186047,30.5697674418605,36.1046511627907,41.2325581395349,15.6279069767442,28.1976744186047,30.5697674418605,36.1046511627907
4792,-88.429615,42.80091,11,782,68,2.695,41.21708193,"HU4_36","HU12_12205",47.78169671,7.3152,0.86261235510655,890.6491,1.8969,50.75,5.2075,36.4403,13.42,16.67,30.09,31.3741952900412,6.44829015433334,32.2750043789687,6.73584740367699,6.88716961448682,70.5363692834968,13.1841375580103,2.95767465578786,1184.62108882521,2.4461602878024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6843,-88.218413,42.288645,17,NA,35,6.01,868.6344355,"HU4_36","HU12_5470",62.12683321,3.9624,13.981630651668,925.3893,4.6059,46.8723,5.2075,36.4403,19.44,11.99,31.43,250.631692114677,42.559730944649,39.6428314719938,13.3422080940652,5.70576864057771,295.980292227249,55.9019390387143,34.8224145371418,6959.61819864215,9.11034965364299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6962,-88.133859,42.467282,104,2710,130,84,1304.620913,"HU4_36","HU12_5467",240.848395,9.4488,5.41677229362479,919.4646,1.4553,46.6,5.2075,36.4403,10.58,3.68,14.26,536.760194080923,91.1471699733375,84.9002523794499,28.5740647785345,6.70248674564441,628.362933206017,119.721234751872,28.0533493688,6069.28949630394,12.4143722840816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6958,-88.12747,42.487691,32,1160,29.5,24.8,844.4553996,"HU4_36","HU12_19187",66.14389866,10.668,12.7669432360007,909.9387,4.5362,46.1765,5.2075,36.4403,26.03,2.28,28.31,259.204120105186,45.8550036561747,85.833550526835,22.1140908782593,11.2945012951222,356.332171927143,67.9690945344339,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6956,-88.16025,42.444006,106,2750,310,83.9,43609.96355,"HU4_36","HU12_5467",640.2975502,1.8288,68.1089027068403,919.4646,1.4553,46.6,5.2075,36.4403,45.08,12.28,57.36,107.294697968937,20.479196291841,72.0398881641021,15.9254205822296,12.0303014632011,191.36488759624,36.4046168740706,0,0,0,59.6318726460755,21.4566064441606,11.847510432512,5.15382362750441,18.1535877266478,28.5206169214125,18.992866032717,40.3681273539245,71.4793830785875,0.780709817542889,0.787624152993907,15.1851008272799,3.21801306402675,NA,13.8390424052126,2.70797914311047,6.87142589866025,3.21658952437507,0.772043884599756,9.0207232832182,30.1097114993905,69.1182446160098,0.121901665989435,47.3156542302806,19.4142663769572,14.4913391168555,38.1930066528638,39.3133374080391,47.3156542302806,19.4142663769572,14.4913391168555,38.1930066528638,39.3133374080391
6538,-88.197978,42.278162,121,NA,87,34.1,2235.275483,"HU4_36","HU12_5471",32.50410575,2.987,68.7690195260948,925.8312,1.2844,40.8909,5.2075,36.4403,25.06,17.11,42.17,525.723472083595,89.2730258267855,83.1545557101591,27.9865323706325,6.66404073079538,615.54206852455,117.259558197418,27.032958613613,6378.82937379384,15.1076801732734,49.8412068281064,12.5406907502977,31.4370782056372,3.02897975387058,15.0972608177848,18.7217149662564,8.22151647479158,50.1587931718936,81.2782850337435,0.877332274712187,0.0952759031361651,27.0146883684002,1.18697895990472,NA,5.192536720921,2.62405716554188,0.905121079793569,1.18697895990472,0,4.95356037151703,92.1052631578948,7.89473684210527,NA,29.4165981922761,23.6236647493837,21.0353327855382,49.5480690221856,12.5718981101068,29.4165981922761,23.6236647493837,21.0353327855382,49.5480690221856,12.5718981101068
4418,-88.070028,42.502648,46,1988,18,22.8,153.5919344,"HU4_36","HU12_19181",74.41391521,7.3152,2.0640216815169,912.7623,4.238,45.0879,5.2075,36.4403,24.72,4.05,28.77,136.477113997022,25.8281604578365,86.2462270926697,19.257683360451,13.3249529785965,236.048294068288,45.0858438182875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4989,-88.25682,42.523469,19,999.5,59.5,5.16,651.4047234,"HU4_36","HU12_19184",132.5260689,10.0584,4.91529499672649,901.0728,6.9469,46.6765,5.2075,36.4403,22.09,17.55,39.64,84.0105560300181,17.2665605061873,86.4226488897101,18.036551391515,14.1929836943161,184.626188614044,35.3031118977024,7.59635484814433,3302.73576722411,6.33712945480187,36.8765049879601,13.0489622749685,32.244008714597,4.68982914803348,11.4207086343309,30.879486297443,8.47379887627566,63.1234950120399,69.120513702557,0.0458662997362688,0.0687994496044032,14.2414860681115,1.06639146886825,NA,3.78396972824217,17.0737300768261,2.31624813668157,1.06639146886825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2042,-88.101772,42.559481,31,905,15,21.7,531.3575838,"HU4_36","HU12_12081",41.79466286,8.2296,12.7135272170969,877.299,15.9287,44.6528,5.2075,36.4403,37.11,9.45,46.56,84.0105560300181,17.2665605061873,86.4226488897101,18.036551391515,14.1929836943161,184.626188614044,35.3031118977024,23.4619371925842,4066.62877677761,17.5271561263153,45.1648351648352,18.5243328100471,24.0659340659341,2.52747252747253,16.2637362637363,30.7692307692308,5.74568288854003,54.8351648351648,69.2307692307692,0.455259026687598,0.0313971742543171,14.5682888540031,5.8712715855573,NA,3.2182103610675,7.78649921507064,6.68759811616954,5.8712715855573,0.239234449760766,13.3971291866029,45.933014354067,53.8277511961723,NA,0,0,0,0,NA,0.239234449760766,13.3971291866029,45.933014354067,53.8277511961723,NA
7026,-89.965814,41.84532,37,980,77,37.9,553.0574918,"HU4_34","HU12_5347",29.33172517,8.2296,18.8552663914108,928.1989,2.2795,45.6769,5.5736,6.6447,52.76,7.89,60.65,58.5323342662178,9.93936711241079,9.25815663374437,3.11592910466381,4.51729456122081,72.307785461183,13.0552962170746,0.535785468381953,1822.48897854077,13.0531439895405,57.9459459459459,34.3629343629344,6.57915057915058,0.0926640926640927,30.965250965251,35.4749034749035,15.2277992277992,42.054054054054,64.5250965250965,NA,NA,8.27799227799228,0.0772200772200772,NA,15.1351351351351,4.43243243243243,0.0772200772200772,0.0772200772200772,14.2857142857143,76.6045548654244,9.10973084886128,76.6045548654244,7.86749482401656,76.6666666666667,17.2463768115942,6.08695652173913,17.2463768115942,76.0144927536232,76.6666666666667,17.2463768115942,6.08695652173913,17.2463768115942,76.0144927536232
6459,-88.957812,42.22919,12,620,10,5.42,5.608699071,"HU4_34","HU12_5278",11.02077707,8.2296,0.508920472247607,898.8163,13.541,46.6087,5.5736,6.6447,0,15.52,15.52,112.083217907247,19.0328348234599,17.7283889393474,5.96667406485334,6.06045163748888,135.872058484084,24.9995088883133,25.4513457556936,1170.52999381571,1.03144245790565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5241,-94.845302,42.03788,365.115,2076.7,164.7,73.72,290.3822065,"HU4_56","HU12_3217",53.17040022,1.83,5.46135077596751,862.0293,3.1907,51.1917,6.7635,0,56.52,17.34,73.86,66.5213241528091,9.48954865511494,25.9802190057313,9.01389716231802,5.64070769390878,98.1422508524492,18.503445817433,22.4783421097333,4435.99330207636,18.4853247094541,64.4316396018858,25.2488213724463,13.6720796228392,0.235725510738607,7.49083289680461,21.896280775275,17.3651126244107,35.5683603981142,78.103719224725,0.0261917234154007,NA,21.7915138816134,0,NA,17.1293871136721,13.72446306967,0.680984808800419,NA,18.7012987012987,0,41.8181818181818,39.4805194805194,3.11688311688312,84.4444444444444,0,9.38271604938272,6.17283950617284,64.4444444444444,84.4444444444444,0,9.38271604938272,6.17283950617284,64.4444444444444
4494,-93.748358,41.81434,29.745,8914.4,8220.4,9.32,19310.09808,"HU4_56","HU12_3140",346.2542094,15.24,55.7685583475249,906.6308,1.9532,37.5152,6.7635,0,85.17,2.27,87.44,82.1679326401463,11.7216036302541,32.0910762439931,11.1340732357817,5.56784807006052,119.8268569542,22.8556768660358,43.8523438325266,6846.89623929711,14.0180593147953,87.9301188492318,43.1721207903749,7.43036607028403,0.262786822202282,2.52440163349021,4.63951508048419,36.2206310546267,12.0698811507682,95.3604849195158,0.0567692786639076,0.0169392202464885,8.4801399088029,0.000457816763418609,0.000457816763418609,35.9578442324244,1.73512553335653,0.363048693390957,NA,16.8599185208399,52.3033531808211,10.2789094327797,72.8611720463804,10.2789094327797,79.3605792297291,6.57739782788852,6.09325249705588,14.546168273215,68.1598115758712,79.3605792297291,6.57739782788852,6.09325249705588,14.546168273215,68.1598115758712
5487,-92.426439,41.011625,306.43,2173,173.3,115.92,707.4949293,"HU4_56","HU12_3463",27.25596892,3.66,25.9574308796944,974.0402,3.3338,24.2209,6.7635,0,0.08,23.34,23.42,122.57633932074,17.486034001338,47.8727713410856,16.6095689050395,7.37535055205687,177.824461213883,34.0956029063775,12.0765188691536,3320.0391975014,17.5697263181327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4935,-95.051134,42.295219,22.785,758.9,80,7.07,87.74071528,"HU4_56","HU12_2638",13.70252491,6.1,6.40325165298313,846.099,1.1009,56.4576,6.7635,0,48.51,0,48.51,65.8872404869168,9.39909393438394,25.7325746192486,8.92797636880632,5.56066078772266,97.1804758938881,18.3270703031903,1.39880747620686,3080.82174898945,9.83653432754303,46.1675579322638,14.0819964349376,27.3618538324421,0.71301247771836,5.52584670231729,26.4705882352941,18.4491978609626,53.8324420677362,73.5294117647059,0.089126559714795,NA,13.5472370766488,0,NA,17.7361853832442,14.7058823529412,6.23885918003565,NA,7.75401069518717,0,55.3475935828877,36.8983957219252,7.75401069518717,0,0,0,0,NA,7.75401069518717,0,55.3475935828877,36.8983957219252,7.75401069518717
4816,-94.466796,41.77764,48.085,2246.55,1450.35,17.53,665.3730192,"HU4_56","HU12_3227",4.754141736,4.88,139.956496071955,897.3823,4.241,52.0145,6.7635,0,69.06,14.58,83.64,70.0663826494417,9.99526626548218,27.3647584343072,9.49426632408701,5.42245369404144,102.85359477779,19.4895325895692,17.1884562625303,5024.95411201146,17.4366673676521,84.8610924708093,47.3896121325997,3.48946450140921,0.483156623272044,10.0657629848343,11.6494430277815,17.6620587840558,15.1389075291907,88.3505569722185,0.134210173131123,NA,19.6752113810227,0,NA,17.1789021607838,0.926050194604751,0.657629848342504,NA,0,60.1156069364162,28.3236994219653,71.6763005780347,NA,74.721189591078,18.6802973977695,2.88104089219331,22.3977695167286,48.2342007434944,74.721189591078,18.6802973977695,2.88104089219331,22.3977695167286,48.2342007434944
4821,-93.919326,41.476729,254.68,1819.9,153.7,52.74,4507.173302,"HU4_56","HU12_3251",89.20557245,7.32,50.5256922657638,895.3123,5.7176,39.1716,6.7635,0,61.62,27.8,89.42,78.7235980175051,11.2302547071483,30.7458750026636,10.6673525491974,5.7066351454219,115.176108165591,21.8976072563457,11.0697164097225,5463.91718590909,23.4711791033318,88.8988992910024,23.7572956245838,3.70363116455795,0.875474950056798,4.494888166399,7.39746954443966,30.1617768028517,11.1011007089976,92.6025304555603,0.965568569078303,0.0137098985467508,34.0122997375534,0.00195855693525011,NA,29.2863018527949,2.51674566179639,0.37212581769752,0.00195855693525011,49.1007194244605,37.9496402877698,3.68705035971223,47.2122302158273,10.7014388489209,86.6974972796518,9.09956474428727,2.92437431991295,10.3781284004353,39.785092491839,86.6974972796518,9.09956474428727,2.92437431991295,10.3781284004353,39.785092491839
4482,-93.563352,41.541032,58.535,928.95,132.5,27.84,2573.126054,"HU4_56","HU12_3418",71.71903487,7.62,35.8778678305435,905.1812,2.9721,32.0732,6.7635,0,12.69,6.05,18.74,108.511989504904,15.4796949276697,42.3798727398902,14.7037950120907,5.43643050278993,156.328292747585,30.1834899397604,6.81285659055496,3642.62585219629,16.6124064466136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4653,-93.814809,41.035373,77.55,1369.45,238,13.49,2387.311937,"HU4_56","HU12_3273",115.9564236,9.75,20.5880093821728,931.6736,2.2381,17.4237,6.7635,0,47.45,41.24,88.69,106.405367567218,15.1791763852294,41.5571215394234,14.4183395773407,7.44834202619736,155.410831132839,29.59751596257,28.1805309734513,4478.4040756321,24.8356293701474,84.7883169670156,19.7223121470451,5.345131470091,3.07183194849106,4.7444336534657,9.86655156289342,21.7402251717564,15.2116830329844,90.1334484371066,0.32732635516708,0.00719398582784792,42.998453293047,0,NA,18.6683932232654,4.80917952591633,0.305744397683537,NA,43.9490445859873,41.656050955414,8.9171974522293,47.1337579617835,9.74522292993631,88.256,5.824,3.936,7.808,24.896,88.256,5.824,3.936,7.808,24.896
4955,-94.020283,42.119726,47.78,11281.6,10581.35,20.62,8628.181053,"HU4_56","HU12_3133",57.46933361,13.72,150.135394148692,898.5712,7.1663,43.422,6.7635,0,87.68,2.31,89.99,70.2214315260885,10.0173846444772,27.4253135092877,9.51527604761591,5.31927863685823,102.966023672234,19.5326606920931,55.3179951651595,7669.6745150457,18.8884824703635,92.8883640958714,53.251299898494,5.70401673813519,0.262051250181261,0.489921902512792,1.40761916599341,31.1903134257245,7.1116359041286,98.5923808340066,0.082862055393284,0.0041431027696642,8.34731630518095,0.0165724110786568,NA,30.9282621755433,0.768545563772709,0.145008596938247,0.0165724110786568,19.4337194337194,0.257400257400257,15.8301158301159,64.7361647361647,0.386100386100386,67.6953907815631,0.881763527054108,6.65330661322645,25.6513026052104,46.7735470941884,67.6953907815631,0.881763527054108,6.65330661322645,25.6513026052104,46.7735470941884
4566,-95.026069,42.296683,129.84,2407.35,446.4,42.92,5188.812965,"HU4_56","HU12_2638",369.6619835,3.66,14.0366421125368,846.099,1.1009,56.4576,6.7635,0,77.91,3.42,81.33,66.0181275459152,9.41776552774905,25.7836931816209,8.9457120724279,5.57718400807384,97.37900473561,18.363477600177,32.7433308923528,5855.97301172394,13.7609877947344,80.1210767412875,48.2429304456207,9.36726071966202,0.660418588840868,0.76077631557649,10.5116625390505,21.7824827206656,19.8789232587125,89.4883374609495,0.0226614221661082,0.00809336505932437,10.0730021528351,0,NA,21.1220641318247,7.55596561938523,2.18682723902944,NA,24.7810407006697,0.257599175682638,47.3982483256053,27.8207109737249,23.5960844925296,73.183835552441,0.0700770847932726,5.58280775519739,21.2333566923616,60.4531651483298,73.183835552441,0.0700770847932726,5.58280775519739,21.2333566923616,60.4531651483298
4312,-93.214432,41.093544,185.87,1917.8,128.1,31.08,568.5982461,"HU4_56","HU12_3425",10.68451571,5.49,53.2170349628322,937.1935,7.8502,18.9122,6.7635,0,49.08,35.65,84.73,117.025924712307,16.694243847525,45.7050305611747,15.8574662202866,7.40331171498436,170.134266988466,32.5517100678116,28.334361070491,4558.85909632418,25.1080375260009,81.7842710599938,13.692881566677,3.77681069319242,2.54895865713398,12.0609263288778,14.4389182468138,29.0021759403171,18.2157289400062,85.5610817531862,1.41436120609263,NA,37.6748523469071,0,NA,26.4532172831831,1.60087037612683,0.777121541809139,NA,7.32600732600733,77.2893772893773,4.02930402930403,88.6446886446886,0.366300366300366,60.5527638190955,36.3065326633166,1.88442211055276,37.5628140703518,16.8341708542714,60.5527638190955,36.3065326633166,1.88442211055276,37.5628140703518,16.8341708542714
4933,-94.438474,41.384279,101.835,1469.05,123.95,32.22,317.9879666,"HU4_56","HU12_3262",14.63953297,7.62,21.7211824483496,895.7586,0.1933,45.4524,6.7635,0,38.7,31.6,70.3,65.8933230160758,9.39996163293227,25.7349501798928,8.92880057507437,5.63907141214903,97.2673446081177,18.3287622080066,22.9047559015412,5022.56022846836,22.978352736796,80.908599242834,11.005949161709,4.32666306111412,1.00054083288264,11.4656571119524,14.7647376960519,17.0903190914008,19.091400757166,85.2352623039481,0.378583017847485,NA,52.3526230394808,0.0540832882639265,NA,16.1168199026501,2.6500811249324,0.648999459167117,0.0540832882639265,9.53947368421053,45.0657894736842,6.25,84.2105263157895,9.53947368421053,71.280276816609,2.7681660899654,2.07612456747405,26.6435986159169,25.9515570934256,71.280276816609,2.7681660899654,2.07612456747405,26.6435986159169,25.9515570934256
4624,-91.752853,40.629096,178.23,1744.55,103.05,94,134.2342908,"HU4_56","HU12_3487",19.81935214,2.44,6.7728899437174,969.3123,4.286,14.0506,6.7635,0,9.72,20.64,30.36,114.618333240182,16.3507907261788,44.7647342799636,15.5312282475013,6.55603429918978,165.939101819336,31.8820189736801,17.9100509563548,2529.19160275575,19.4298149223184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4944,-92.8456,41.114791,117.125,1495.55,169.15,52.24,1541.494519,"HU4_56","HU12_3445",49.12905055,7.32,31.3764361766197,940.8959,7.3505,19.7879,6.7635,0,24.63,37.75,62.38,126.184749748329,18.0007890329961,49.2820531671052,17.0985224989127,7.40672730691318,182.873530222347,35.0993115319088,16.6238162800673,3760.61282189921,23.3949569172632,63.4162895927602,5.94457013574661,3.76131221719457,2.82805429864253,28.4785067873303,32.8223981900452,15.0565610859729,36.5837104072398,67.1776018099548,0.0904977375565611,0.0395927601809955,42.3246606334842,0,NA,12.2285067873303,3.93099547511312,0.373303167420814,NA,7.42115027829314,72.9128014842301,3.71057513914657,88.8682745825603,2.5974025974026,37.2186093046523,57.0785392696348,2.75137568784392,60.0300150075037,8.8544272136068,37.2186093046523,57.0785392696348,2.75137568784392,60.0300150075037,8.8544272136068
4396,-93.793349,41.512791,13.91,547.8,128.5,2.88,280.1798765,"HU4_56","HU12_3212",75.64276999,16.76,3.70398752632988,903.4673,2.4755,36.3955,6.7635,0,38.97,10.18,49.15,83.8654276869514,11.9637584887694,32.754040994602,11.3640903916384,5.60410370733388,122.223572388887,23.3278488804077,4.17120622568093,3242.21518916184,17.9487990168591,44.5990387047812,21.3255755122692,4.62939539590185,21.047305843663,24.9936756893499,50.771565899317,2.15026562104731,55.4009612952188,49.228434100683,0.0758917278016696,NA,21.047305843663,0,NA,2.15026562104731,23.1722742221098,2.60561598785732,NA,17.4216027874564,64.4599303135888,8.130081300813,74.4483159117305,5.69105691056911,0,0,0,0,NA,17.4216027874564,64.4599303135888,8.130081300813,74.4483159117305,5.69105691056911
5541,-93.588589,41.275271,69,1121.4,150.15,34.8,559.7032223,"HU4_56","HU12_3276",9.65478638,5.8,57.9715801335006,919.7834,1.4773,25.2947,6.7635,0,33.53,13.4,46.93,84.2817716936752,12.023151724839,32.9166461233207,11.4205066176914,5.60882817579438,122.80724599279,23.4436583425304,8.34502913091227,4179.33115514334,22.172862876259,55.7239854729196,12.4901310595294,7.87936207168798,0.0789515237644087,30.8542554871309,36.3966524553924,16.2008526764567,44.2760145270804,63.6033475446076,0.0315806095057635,NA,27.0014211274278,0,NA,16.1219011526922,4.35812411179536,1.18427285646613,NA,7.84313725490196,70.5882352941177,7.35294117647059,84.8039215686274,NA,36.2385321100918,52.2935779816514,3.6697247706422,60.0917431192661,0.458715596330275,36.2385321100918,52.2935779816514,3.6697247706422,60.0917431192661,0.458715596330275
4632,-92.582841,40.815148,35.39,813.25,120.8,12,1949.920641,"HU4_56","HU12_3452",107.6825751,10.36,18.1080424496646,975.7904,3.0312,23.1287,6.7635,0,2.7,18.07,20.77,96.295614747872,13.7369773236173,37.6087095725017,13.0484288996652,6.36976808242312,140.274092402797,26.7854062232825,13.7978126371674,2881.3538439835,20.5696240316979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4481,-94.289094,42.063118,64.075,1152.15,105.55,37.05,111.3612319,"HU4_56","HU12_3194",19.92392049,1.83,5.58932324368054,880.3488,1.1074,44.1667,6.7635,0,64.31,0.41,64.72,67.6863066507546,9.65573834296925,26.4352084518966,9.17175680456235,5.62849354940944,99.7500086520606,18.8274951475316,42.7611171366594,4699.89892604159,6.34313268717431,62.293956043956,47.8708791208791,1.8543956043956,7.89835164835165,13.4615384615385,35.8516483516484,6.52472527472528,37.706043956044,64.1483516483516,NA,NA,7.89835164835165,0,NA,6.52472527472528,17.7884615384615,4.60164835164835,NA,18.1081081081081,21.6216216216216,2.7027027027027,79.1891891891891,16.4864864864865,0,0,0,0,NA,18.1081081081081,21.6216216216216,2.7027027027027,79.1891891891891,16.4864864864865
4351,-93.591452,41.288804,73.33,1090.05,109.9,31.14,1266.282147,"HU4_56","HU12_3276",45.44221328,6.1,27.8657674351728,919.7834,1.4773,25.2947,6.7635,0,22.12,21.22,43.34,84.2817716936752,12.023151724839,32.9166461233207,11.4205066176914,5.60882817579438,122.80724599279,23.4436583425304,7.79176765394569,3908.95037888606,21.9452260806063,49.5990129549661,8.03344985948317,6.45691959695661,0.253615737884708,36.760573034478,43.9440674480773,11.131674549318,50.4009870450339,56.0559325519227,0.068544794022894,0.0068544794022894,30.365343752142,0,NA,10.8780588114333,5.92227020357804,1.25436973061896,NA,0.605143721633888,74.5839636913767,8.32072617246596,91.0741301059001,0.605143721633888,36.2385321100918,52.2935779816514,3.6697247706422,60.0917431192661,0.458715596330275,36.2385321100918,52.2935779816514,3.6697247706422,60.0917431192661,0.458715596330275
