"code","n","class","description","color","llid","total_n","lake_buffer_area","stream_buffer_area","stream_length","total_area","percent_lake","percent_stream"
"22",16,"developed","Developed, Low Intensity","#D89382",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,7.96019900497512,0.840336134453782
"23",4,"developed","Developed, Medium Intensity","#ED0000",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,1.99004975124378,0.560224089635854
"41",32,"forest","Deciduous Forest","#68AA63",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,15.9203980099502,5.88235294117647
"81",79,"planted","Pasture/Hay","#DBD83D",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,39.3034825870647,29.1316526610644
"82",40,"planted","Cultivated Crops","#AA7028",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,19.9004975124378,56.8627450980392
"95",2,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",9523,201,200192.237466381,350136.32172926,1443.79804043724,201000,0.995024875621891,1.68067226890756
"21",72,"developed","Developed, Open Space","#DDC9C9",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,10.4803493449782,8.72442839951865
"22",39,"developed","Developed, Low Intensity","#D89382",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,5.67685589519651,1.44404332129964
"23",2,"developed","Developed, Medium Intensity","#ED0000",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,0.291120815138282,0.0601684717208183
"31",3,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,0.436681222707424,NA
"41",314,"forest","Deciduous Forest","#68AA63",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,45.7059679767103,33.6341756919374
"81",216,"planted","Pasture/Hay","#DBD83D",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,31.4410480349345,47.6534296028881
"82",17,"planted","Cultivated Crops","#AA7028",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,2.4745269286754,6.07701564380265
"90",10,"wetlands","Woody Wetlands","#BAD8EA",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,1.45560407569141,1.02286401925391
"95",14,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",6201,687,692792.339665413,1622472.61186033,7571.81155120635,687000,2.03784570596798,0.962695547533093
"21",1787,"developed","Developed, Open Space","#DDC9C9",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,22.3430857714429,5.84320079770659
"22",1996,"developed","Developed, Low Intensity","#D89382",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,24.9562390597649,2.01420914869749
"23",731,"developed","Developed, Medium Intensity","#ED0000",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,9.13978494623656,0.668079272092733
"24",202,"developed","Developed, High Intensity","#AA0000",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,2.52563140785196,0.209397980805185
"41",1374,"forest","Deciduous Forest","#68AA63",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,17.1792948237059,18.2101458307366
"71",391,"herbaceous","Grassland/Herbaceous","#E2E2C1",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,4.88872218054514,1.0444970709211
"81",54,"planted","Pasture/Hay","#DBD83D",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,0.675168792198049,15.8843325439362
"82",217,"planted","Cultivated Crops","#AA7028",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,2.71317829457364,53.2618721176617
"90",45,"wetlands","Woody Wetlands","#BAD8EA",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,0.562640660165041,0.119655989031534
"95",1201,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",3986,7998,7754263.22766984,45698323.8419398,204777.480180093,7998000,15.0162540635159,2.48036893929951
"21",351,"developed","Developed, Open Space","#DDC9C9",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,7.72787318361955,4.6925303242171
"22",345,"developed","Developed, Low Intensity","#D89382",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,7.59577278731836,1.35930538844265
"23",40,"developed","Developed, Medium Intensity","#ED0000",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,0.880669308674593,0.217879093362817
"31",13,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,0.286217525319243,NA
"41",1449,"forest","Deciduous Forest","#68AA63",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,31.9022457067371,8.65988097948034
"71",937,"herbaceous","Grassland/Herbaceous","#E2E2C1",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,20.6296785557023,2.48122012292283
"81",150,"planted","Pasture/Hay","#DBD83D",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,3.30250990752972,3.94458716789698
"82",1069,"planted","Cultivated Crops","#AA7028",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,23.5358872743285,77.9356768885565
"90",5,"wetlands","Woody Wetlands","#BAD8EA",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,0.110083663584324,0.0260154141328737
"95",183,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",3002,4542,4657401.25800118,32982965.4967694,155388.036462126,4542000,4.02906208718626,0.66339306038828
"21",114,"developed","Developed, Open Space","#DDC9C9",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,10.2610261026103,5.25465922088407
"22",78,"developed","Developed, Low Intensity","#D89382",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,7.02070207020702,0.576375339209222
"23",19,"developed","Developed, Medium Intensity","#ED0000",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,1.71017101710171,0.03812599520061
"24",2,"developed","Developed, High Intensity","#AA0000",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,0.18001800180018,NA
"41",662,"forest","Deciduous Forest","#68AA63",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,59.5859585958596,27.248873040436
"42",9,"forest","Evergreen Forest","#1C6330",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,0.81008100810081,0.00448541120007177
"43",130,"forest","Mixed Forest","#B5C98E",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,11.7011701170117,4.47644037767162
"81",53,"planted","Pasture/Hay","#DBD83D",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,4.77047704770477,4.58633295207338
"82",1,"planted","Cultivated Crops","#AA7028",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,0.09000900090009,56.8817421337101
"90",21,"wetlands","Woody Wetlands","#BAD8EA",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,1.89018901890189,0.522550404808361
"95",22,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",447,1111,1144535.11733687,52426459.9981996,247255.084245871,1111000,1.98019801980198,0.0897082240014353
"21",92,"developed","Developed, Open Space","#DDC9C9",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,9.82905982905983,6.64142149723274
"22",55,"developed","Developed, Low Intensity","#D89382",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,5.87606837606838,2.03903291581707
"23",13,"developed","Developed, Medium Intensity","#ED0000",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,1.38888888888889,0.524322749781532
"31",32,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,3.41880341880342,0.932129332944946
"41",437,"forest","Deciduous Forest","#68AA63",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,46.6880341880342,36.2947859015438
"52",98,"shrubland","Scrub/Shrub","#CCBA7C",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,10.4700854700855,6.17535683076027
"71",17,"herbaceous","Grassland/Herbaceous","#E2E2C1",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,1.81623931623932,0.0291290416545296
"81",85,"planted","Pasture/Hay","#DBD83D",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,9.08119658119658,14.3314884940285
"82",85,"planted","Cultivated Crops","#AA7028",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,9.08119658119658,19.1669094086805
"90",19,"wetlands","Woody Wetlands","#BAD8EA",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,2.02991452991453,12.9332944946111
"95",3,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",6878,936,908953.835916945,3812981.27574841,17722.9270752959,936000,0.32051282051282,0.69909699970871
"21",213,"developed","Developed, Open Space","#DDC9C9",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,24.5391705069124,5.14834205933682
"22",43,"developed","Developed, Low Intensity","#D89382",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,4.95391705069124,0.305410122164049
"41",520,"forest","Deciduous Forest","#68AA63",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,59.9078341013825,30.5846422338569
"81",41,"planted","Pasture/Hay","#DBD83D",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,4.72350230414747,5.19197207678883
"82",31,"planted","Cultivated Crops","#AA7028",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,3.57142857142857,56.326352530541
"95",20,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",496,868,870809.846753209,2178872.10099231,10304.6963667902,868000,2.30414746543779,1.13438045375218
"21",27,"developed","Developed, Open Space","#DDC9C9",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,3.31288343558282,12.3887240356083
"22",20,"developed","Developed, Low Intensity","#D89382",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,2.45398773006135,4.15430267062314
"23",2,"developed","Developed, Medium Intensity","#ED0000",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,0.245398773006135,0.519287833827893
"41",302,"forest","Deciduous Forest","#68AA63",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,37.0552147239264,29.1543026706231
"42",226,"forest","Evergreen Forest","#1C6330",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,27.7300613496933,4.89614243323442
"43",4,"forest","Mixed Forest","#B5C98E",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,0.49079754601227,NA
"71",8,"herbaceous","Grassland/Herbaceous","#E2E2C1",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,0.98159509202454,4.37685459940653
"81",7,"planted","Pasture/Hay","#DBD83D",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,0.858895705521472,18.2492581602374
"82",5,"planted","Cultivated Crops","#AA7028",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,0.613496932515337,16.7655786350148
"90",203,"wetlands","Woody Wetlands","#BAD8EA",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,24.9079754601227,9.49554896142433
"95",11,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",1947,815,794239.307103988,1219158.87258137,5779.95065232788,815000,1.34969325153374,NA
"21",59,"developed","Developed, Open Space","#DDC9C9",2579,411,375546.29355656,0,0,411000,14.3552311435523,NA
"22",107,"developed","Developed, Low Intensity","#D89382",2579,411,375546.29355656,0,0,411000,26.0340632603406,NA
"23",6,"developed","Developed, Medium Intensity","#ED0000",2579,411,375546.29355656,0,0,411000,1.45985401459854,NA
"41",98,"forest","Deciduous Forest","#68AA63",2579,411,375546.29355656,0,0,411000,23.8442822384428,NA
"71",7,"herbaceous","Grassland/Herbaceous","#E2E2C1",2579,411,375546.29355656,0,0,411000,1.70316301703163,NA
"81",23,"planted","Pasture/Hay","#DBD83D",2579,411,375546.29355656,0,0,411000,5.59610705596107,NA
"82",98,"planted","Cultivated Crops","#AA7028",2579,411,375546.29355656,0,0,411000,23.8442822384428,NA
"90",13,"wetlands","Woody Wetlands","#BAD8EA",2579,411,375546.29355656,0,0,411000,3.16301703163017,NA
"22",1,"developed","Developed, Low Intensity","#D89382",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,0.199203187250996,0.443951165371809
"41",307,"forest","Deciduous Forest","#68AA63",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,61.1553784860558,51.4243433222346
"42",77,"forest","Evergreen Forest","#1C6330",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,15.3386454183267,1.94228634850166
"71",10,"herbaceous","Grassland/Herbaceous","#E2E2C1",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,1.99203187250996,0.0184979652238254
"82",17,"planted","Cultivated Crops","#AA7028",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,3.38645418326693,24.047354790973
"90",90,"wetlands","Woody Wetlands","#BAD8EA",1642,502,498688.834500501,5839532.626257,26807.0622294013,502000,17.9282868525896,9.17499075101739
"21",6,"developed","Developed, Open Space","#DDC9C9",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,2.85714285714286,2.78745644599303
"22",7,"developed","Developed, Low Intensity","#D89382",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,3.33333333333333,NA
"41",119,"forest","Deciduous Forest","#68AA63",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,56.6666666666667,59.0592334494774
"71",9,"herbaceous","Grassland/Herbaceous","#E2E2C1",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,4.28571428571429,0.522648083623693
"82",16,"planted","Cultivated Crops","#AA7028",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,7.61904761904762,16.7247386759582
"90",53,"wetlands","Woody Wetlands","#BAD8EA",2414,210,331486.06895521,553346.545216843,2626.13922518962,210000,25.2380952380952,11.8466898954704
NA,NA,NA,"Mixed Forest",NA,2316,NA,NA,NA,NA,NA,NA,0.0453885257806826
NA,NA,NA,"Scrub/Shrub",NA,2316,NA,NA,NA,NA,NA,NA,0.00907770515613653
NA,NA,NA,"Woody Wetlands",NA,2316,NA,NA,NA,NA,NA,NA,4.78395061728395
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,2316,NA,NA,NA,NA,NA,NA,0.726216412490922
NA,NA,NA,"Woody Wetlands",NA,2745,NA,NA,NA,NA,NA,NA,0.357142857142857
NA,NA,NA,"Mixed Forest",NA,2057,NA,NA,NA,NA,NA,NA,0.0255662449814408
NA,NA,NA,"Developed, High Intensity",NA,3866,NA,NA,NA,NA,NA,NA,0.108599815057741
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,3866,NA,NA,NA,NA,NA,NA,0.0236554052601019
NA,NA,NA,"Mixed Forest",NA,3866,NA,NA,NA,NA,NA,NA,0.0268811423410249
NA,NA,NA,"Scrub/Shrub",NA,3866,NA,NA,NA,NA,NA,NA,0.0365583535837939
NA,NA,NA,"Developed, High Intensity",NA,4031,NA,NA,NA,NA,NA,NA,0.181748759068347
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,4031,NA,NA,NA,NA,NA,NA,0.0669466717576683
NA,NA,NA,"Mixed Forest",NA,4031,NA,NA,NA,NA,NA,NA,0.00203640066183022
NA,NA,NA,"Scrub/Shrub",NA,4031,NA,NA,NA,NA,NA,NA,0.274150439098893
NA,NA,NA,"Grassland/Herbaceous",NA,1500,NA,NA,NA,NA,NA,NA,0.3268719118206
NA,NA,NA,"Developed, Medium Intensity",NA,3386,NA,NA,NA,NA,NA,NA,0.443392552203481
NA,NA,NA,"Developed, High Intensity",NA,3386,NA,NA,NA,NA,NA,NA,0.1707660505108
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,3386,NA,NA,NA,NA,NA,NA,0.0365499266005572
NA,NA,NA,"Mixed Forest",NA,3386,NA,NA,NA,NA,NA,NA,0.14560052727763
NA,NA,NA,"Woody Wetlands",NA,3386,NA,NA,NA,NA,NA,NA,1.29123101351149
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,3386,NA,NA,NA,NA,NA,NA,0.0305581353545642
NA,NA,NA,"Evergreen Forest",NA,2861,NA,NA,NA,NA,NA,NA,0.0395841938592868
NA,NA,NA,"Woody Wetlands",NA,2861,NA,NA,NA,NA,NA,NA,0.222876221946854
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,2861,NA,NA,NA,NA,NA,NA,0.190176235715269
NA,NA,NA,"Mixed Forest",NA,3007,NA,NA,NA,NA,NA,NA,0.00855166810976066
NA,NA,NA,"Scrub/Shrub",NA,3007,NA,NA,NA,NA,NA,NA,0.292894632759303
NA,NA,NA,"Woody Wetlands",NA,2226,NA,NA,NA,NA,NA,NA,1.1644481920938
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,2226,NA,NA,NA,NA,NA,NA,0.0120460157802807
NA,NA,NA,"Developed, Medium Intensity",NA,1637,NA,NA,NA,NA,NA,NA,0.119037496811496
NA,NA,NA,"Developed, High Intensity",NA,1637,NA,NA,NA,NA,NA,NA,0.0170053566873565
NA,NA,NA,"Grassland/Herbaceous",NA,1637,NA,NA,NA,NA,NA,NA,1.08834282799082
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,7032,NA,NA,NA,NA,NA,NA,0.227272727272727
NA,NA,NA,"Pasture/Hay",NA,6970,NA,NA,NA,NA,NA,NA,20.5277172597434
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,6970,NA,NA,NA,NA,NA,NA,0.0242072137496974
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,3452,NA,NA,NA,NA,NA,NA,0.0636197068403909
NA,NA,NA,"Scrub/Shrub",NA,4417,NA,NA,NA,NA,NA,NA,0.546448087431694
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,4284,NA,NA,NA,NA,NA,NA,0.0657591898467811
NA,NA,NA,"Evergreen Forest",NA,4284,NA,NA,NA,NA,NA,NA,0.210429407509699
NA,NA,NA,"Scrub/Shrub",NA,4284,NA,NA,NA,NA,NA,NA,0.0328795949233905
NA,NA,NA,"Grassland/Herbaceous",NA,4284,NA,NA,NA,NA,NA,NA,0.10521470375485
NA,NA,NA,"Developed, High Intensity",NA,2763,NA,NA,NA,NA,NA,NA,0.0745786028567904
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2763,NA,NA,NA,NA,NA,NA,0.0144858188506297
NA,NA,NA,"Scrub/Shrub",NA,2763,NA,NA,NA,NA,NA,NA,0.232240386089128
NA,NA,NA,"Grassland/Herbaceous",NA,2763,NA,NA,NA,NA,NA,NA,0.347846566206734
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,4254,NA,NA,NA,NA,NA,NA,0.0150353330326267
NA,NA,NA,"Evergreen Forest",NA,4254,NA,NA,NA,NA,NA,NA,0.488648323560367
NA,NA,NA,"Mixed Forest",NA,4254,NA,NA,NA,NA,NA,NA,2.90632987520674
NA,NA,NA,"Scrub/Shrub",NA,4254,NA,NA,NA,NA,NA,NA,0.215005262366561
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2717,NA,NA,NA,NA,NA,NA,0.0148417151139469
NA,NA,NA,"Scrub/Shrub",NA,2717,NA,NA,NA,NA,NA,NA,0.188797312981019
NA,NA,NA,"Mixed Forest",NA,4355,NA,NA,NA,NA,NA,NA,0.19457956914524
NA,NA,NA,"Grassland/Herbaceous",NA,4355,NA,NA,NA,NA,NA,NA,0.361362056984017
NA,NA,NA,"Cultivated Crops",NA,4355,NA,NA,NA,NA,NA,NA,59.3189715079917
NA,NA,NA,"Developed, High Intensity",NA,4790,NA,NA,NA,NA,NA,NA,0.103803893684052
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,4790,NA,NA,NA,NA,NA,NA,0.0243939150157522
NA,NA,NA,"Scrub/Shrub",NA,4790,NA,NA,NA,NA,NA,NA,0.0576111609946489
NA,NA,NA,"Grassland/Herbaceous",NA,4790,NA,NA,NA,NA,NA,NA,0.0866762512261835
NA,NA,NA,"Developed, Open Space",NA,4539,NA,NA,NA,NA,NA,NA,2.24321133412042
NA,NA,NA,"Evergreen Forest",NA,4539,NA,NA,NA,NA,NA,NA,0.413223140495868
NA,NA,NA,"Mixed Forest",NA,4539,NA,NA,NA,NA,NA,NA,0.76741440377804
NA,NA,NA,"Grassland/Herbaceous",NA,4539,NA,NA,NA,NA,NA,NA,0.236127508854782
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,5204,NA,NA,NA,NA,NA,NA,0.0103477891948385
NA,NA,NA,"Mixed Forest",NA,1889,NA,NA,NA,NA,NA,NA,0.247612309869119
NA,NA,NA,"Grassland/Herbaceous",NA,1889,NA,NA,NA,NA,NA,NA,0.212239122744959
NA,NA,NA,"Developed, Open Space",NA,510,NA,NA,NA,NA,NA,NA,3.1858407079646
NA,NA,NA,"Developed, Low Intensity",NA,510,NA,NA,NA,NA,NA,NA,1.94690265486726
NA,NA,NA,"Scrub/Shrub",NA,510,NA,NA,NA,NA,NA,NA,0.884955752212389
NA,NA,NA,"Pasture/Hay",NA,510,NA,NA,NA,NA,NA,NA,9.55752212389381
NA,NA,NA,"Pasture/Hay",NA,4253,NA,NA,NA,NA,NA,NA,17.5310445580716
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,4253,NA,NA,NA,NA,NA,NA,5.40540540540541
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,5333,NA,NA,NA,NA,NA,NA,0.0207004271815427
NA,NA,NA,"Scrub/Shrub",NA,5333,NA,NA,NA,NA,NA,NA,0.00752742806601554
NA,NA,NA,"Grassland/Herbaceous",NA,5333,NA,NA,NA,NA,NA,NA,0.127966277122264
NA,NA,NA,"Cultivated Crops",NA,4434,NA,NA,NA,NA,NA,NA,3.63636363636364
NA,NA,NA,"Developed, High Intensity",NA,2737,NA,NA,NA,NA,NA,NA,0.172350298298593
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2737,NA,NA,NA,NA,NA,NA,0.016203874199013
NA,NA,NA,"Grassland/Herbaceous",NA,2737,NA,NA,NA,NA,NA,NA,0.0353539073433012
NA,NA,NA,"Developed, High Intensity",NA,4818,NA,NA,NA,NA,NA,NA,0.045024763619991
NA,NA,NA,"Scrub/Shrub",NA,4818,NA,NA,NA,NA,NA,NA,0.090049527239982
NA,NA,NA,"Grassland/Herbaceous",NA,4818,NA,NA,NA,NA,NA,NA,0.225123818099955
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,4818,NA,NA,NA,NA,NA,NA,0.225123818099955
NA,NA,NA,"Mixed Forest",NA,5424,NA,NA,NA,NA,NA,NA,2.45614035087719
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,4378,NA,NA,NA,NA,NA,NA,0.0957854406130268
NA,NA,NA,"Evergreen Forest",NA,2510,NA,NA,NA,NA,NA,NA,0.463678516228748
NA,NA,NA,"Mixed Forest",NA,2510,NA,NA,NA,NA,NA,NA,0.262079161346684
NA,NA,NA,"Scrub/Shrub",NA,2510,NA,NA,NA,NA,NA,NA,0.262079161346684
NA,NA,NA,"Grassland/Herbaceous",NA,2510,NA,NA,NA,NA,NA,NA,1.84127410792285
NA,NA,NA,"Pasture/Hay",NA,2510,NA,NA,NA,NA,NA,NA,2.15711309723809
NA,NA,NA,"Cultivated Crops",NA,2510,NA,NA,NA,NA,NA,NA,19.3804179826625
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2484,NA,NA,NA,NA,NA,NA,1.47058823529412
NA,NA,NA,"Scrub/Shrub",NA,1038,NA,NA,NA,NA,NA,NA,0.101119050829176
NA,NA,NA,"Developed, Medium Intensity",NA,34352,NA,NA,NA,NA,NA,NA,0.614439324116744
NA,NA,NA,"Grassland/Herbaceous",NA,34352,NA,NA,NA,NA,NA,NA,0.921658986175115
NA,NA,NA,"Cultivated Crops",NA,34352,NA,NA,NA,NA,NA,NA,9.67741935483871
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,34352,NA,NA,NA,NA,NA,NA,1.22887864823349
NA,NA,NA,"Developed, High Intensity",NA,40741,NA,NA,NA,NA,NA,NA,0.304973268909261
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,40741,NA,NA,NA,NA,NA,NA,0.229648545865408
NA,NA,NA,"Scrub/Shrub",NA,40741,NA,NA,NA,NA,NA,NA,0.286601385240029
NA,NA,NA,"Pasture/Hay",NA,40741,NA,NA,NA,NA,NA,NA,5.78530616744135
NA,NA,NA,"Cultivated Crops",NA,40741,NA,NA,NA,NA,NA,NA,27.1756903235289
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2272,NA,NA,NA,NA,NA,NA,0.0714626012386851
NA,NA,NA,"Grassland/Herbaceous",NA,2272,NA,NA,NA,NA,NA,NA,0.809909480705098
NA,NA,NA,"Cultivated Crops",NA,138077,NA,NA,NA,NA,NA,NA,2.61194029850746
NA,NA,NA,"Scrub/Shrub",NA,87531,NA,NA,NA,NA,NA,NA,0.883002207505519
NA,NA,NA,"Pasture/Hay",NA,3751,NA,NA,NA,NA,NA,NA,1.171875
NA,NA,NA,"Emergent Herbaceous Wetlands",NA,3751,NA,NA,NA,NA,NA,NA,1.953125
NA,NA,NA,"Grassland/Herbaceous",NA,99816,NA,NA,NA,NA,NA,NA,0.921658986175115
NA,NA,NA,"Scrub/Shrub",NA,3726,NA,NA,NA,NA,NA,NA,1.41643059490085
NA,NA,NA,"Pasture/Hay",NA,2339,NA,NA,NA,NA,NA,NA,1.53609831029186
NA,NA,NA,"Developed, High Intensity",NA,1807,NA,NA,NA,NA,NA,NA,0.00639263568369239
NA,NA,NA,"Evergreen Forest",NA,1807,NA,NA,NA,NA,NA,NA,0.306846512817235
NA,NA,NA,"Mixed Forest",NA,1807,NA,NA,NA,NA,NA,NA,0.255705427347695
NA,NA,NA,"Scrub/Shrub",NA,1807,NA,NA,NA,NA,NA,NA,0.108674806622771
NA,NA,NA,"Grassland/Herbaceous",NA,1807,NA,NA,NA,NA,NA,NA,0.690404653838778
NA,NA,NA,"Cultivated Crops",NA,1807,NA,NA,NA,NA,NA,NA,11.7816275650451
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2575,NA,NA,NA,NA,NA,NA,0.22005935315125
NA,NA,NA,"Scrub/Shrub",NA,1275,NA,NA,NA,NA,NA,NA,0.0496154800297693
NA,NA,NA,"Pasture/Hay",NA,1275,NA,NA,NA,NA,NA,NA,6.3011659637807
NA,NA,NA,"Developed, High Intensity",NA,2110,NA,NA,NA,NA,NA,NA,0.0240963855421687
NA,NA,NA,"Barren Land (Rock/Sand/Clay)",NA,2110,NA,NA,NA,NA,NA,NA,0.0706827309236948
NA,NA,NA,"Grassland/Herbaceous",NA,2110,NA,NA,NA,NA,NA,NA,0.538152610441767
NA,NA,NA,"Developed, Medium Intensity",NA,122626,NA,NA,NA,NA,NA,NA,0.614439324116744
NA,NA,NA,"Mixed Forest",NA,122626,NA,NA,NA,NA,NA,NA,0.614439324116744
NA,NA,NA,"Grassland/Herbaceous",NA,122626,NA,NA,NA,NA,NA,NA,0.921658986175115
NA,NA,NA,"Pasture/Hay",NA,122626,NA,NA,NA,NA,NA,NA,1.53609831029186
NA,NA,NA,"Cultivated Crops",NA,122626,NA,NA,NA,NA,NA,NA,9.67741935483871
NA,NA,NA,"Developed, High Intensity",NA,136008,NA,NA,NA,NA,NA,NA,0.00150042011763294
NA,NA,NA,"Evergreen Forest",NA,136008,NA,NA,NA,NA,NA,NA,0.463629816348578
NA,NA,NA,"Mixed Forest",NA,136008,NA,NA,NA,NA,NA,NA,0.273076461409195
NA,NA,NA,"Scrub/Shrub",NA,136008,NA,NA,NA,NA,NA,NA,0.124534869763534
NA,NA,NA,"Grassland/Herbaceous",NA,136008,NA,NA,NA,NA,NA,NA,0.424618893290121
NA,NA,NA,"Cultivated Crops",NA,136008,NA,NA,NA,NA,NA,NA,23.9977193614212
